Participant,PP,Word,Wcode,Cond,PresentedSentenceDuringTest,KeyPressed,RT,TrialNum,WordPresentationNum,SentenceType,ResponseMirrored,Accuracy,Confidence,ConfidenceForCorrectResponses,Familiarity,Fit
54,54,bahari,S63,context,Ze hebben hout opgestapeld voor een bahari.,3,2.01668258126,296,4,FamiliarNoFit,4,TRUE,1,1,TRUE,FALSE
54,54,lugha,S36,retrieval,In deze lugha zitten veel mooie klanken.,6,2.5000368967,297,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
54,54,ukumbi,S109,retrieval,"Een kilt is een kledingstuk uit Schotland, een soort ukumbi voor mannen.",1,3.48341201856,298,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
54,54,pombe,S31,context,De studenten drinken pombe.,5,2.78328290784,299,3,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
54,54,tabibu,S10,retrieval,Hij stopte zijn geld in zijn tabibu.,1,3.43335012642,300,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
54,54,tumaini,S12,context,De chauffeur van de tumaini stopt alleen als er iemand bij de halte staat.,1,3.73338469281,301,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
54,54,ajabu,S58,context,Het is een ajabu dat zij de ramp overleefd hebben.,5,4.6500763734,302,3,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
54,54,barua,S93,context,Mijn barua kan erg goed vertellen.,2,5.53341287856,303,4,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
54,54,keja,S27,context,"Zij vinden het tweede keja het leukst, omdat deze een eigen tuin en meer woonruimte heeft.",6,4.23340022826,304,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
54,54,lugha,S36,retrieval,Hij zat gezellig samen in het park met zijn lugha.,1,2.03335711737,305,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
54,54,bamba,S47,retrieval,Wat een goed bamba om dit te gaan doen.,1,3.53340871728,306,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
54,54,kijana,S29,context,Het is een vervelende kijana.,4,3.35004208444,307,3,UnfamiliarFit,4,TRUE,1,1,FALSE,TRUE
54,54,koti,S91,context,Er zit een vlek op zijn koti.,6,2.31670688315,308,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
54,54,baridi,S94,retrieval,Ze is moe en wil graag naar baridi.,1,4.53337320767,309,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
54,54,kijana,S29,context,In deze kijana koop ik graag mijn zomerkleding.,1,2.13336410833,310,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
54,54,simu,S100,context,We kunnen even niet bellen omdat mijn simu nog niet gerepareerd is.,1,8.90012838943,311,3,FamiliarFit,1,FALSE,3,,TRUE,TRUE
54,54,wakati,S62,retrieval,Ik word iedere dag wakker door het ratelen van mijn wakati.,6,3.05101121937,312,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
54,54,rangi,S2,retrieval,Deze muur werd gisteren geverfd.Wat vind je van de rangi?,6,3.40005626054,313,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
54,54,pombe,S31,context,"De pombe is vol met sterren, mooi!",1,2.16673343213,314,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
54,54,likizo,S35,retrieval,Tijdens de wandeling zag hij een mooie likizo.,3,4.35005456828,315,4,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
54,54,bustani,S68,retrieval,Iedereen reageerde geschokt op zijn bustani omdat hij zo plotseling is overleden.,1,4.50004938055,316,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
54,54,bustani,S68,retrieval,Wie geeft de bloemen in de bustani water terwijl wij op vakantie zijn?,2,5.65009301853,317,4,FamiliarFit,2,FALSE,2,,TRUE,TRUE
54,54,mbwa,S42,context,In het park zag ik een mooie mwba.,6,2.2000198077,318,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
54,54,tumbili,S13,context,Het is tumbili. De kinderen hebben vrij.,2,3.16672954827,319,3,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
54,54,bamba,S47,retrieval,In dit bamba kun je ook groenten kopen.,2,7.48344281205,320,3,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
54,54,mshangao,S77,context,Zijn mshangao houdt van sport.,3,4.30009060499,321,2,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
54,54,upinde,S99,retrieval,"Wanneer het regent en de zon schijnt, zoek ik altijd naar een upinde.",6,4.18341545855,322,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
54,54,tumaini,S12,context,Morgen gaat hij voor twee weken naar de tumaini.,4,6.11672841085,323,3,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
54,54,jioni,S20,retrieval,Ze hebben maar een enkele vrije jioni deze week.,6,4.0834276095,324,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
54,54,simu,S100,context,Mijn nichtje is gisteren achtervolgd door een simu.,1,3.18337606508,325,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
54,54,chikiru,S45,retrieval,Een chikiru is onmisbaar als je iets wilt bereiken in je leven.,3,3.95005184958,326,4,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
54,54,skati,S9,context,Ik draag in de zomer liever een skati dan een broek.,6,1.61669928187,327,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
54,54,dhoruba,S76,context,Wij kochten de dhoruba op de markt.,4,4.71674039534,328,3,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
54,54,askari,S61,context,Zij ging hengelen en hoopte op een askari.,3,4.88340336309,329,4,FamiliarNoFit,4,TRUE,1,1,TRUE,FALSE
54,54,ndege,S96,retrieval,Met een ndege overbrug je snel lange afstanden.,6,2.23340300245,330,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
54,54,lango,S7,context,De lango besteed veel aandacht aan zijn haar.,1,3.21669739542,331,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
54,54,lango,S7,context,De hond staat bij de lango omdat hij met mij naar buiten wil.,1,2.18338300055,332,4,FamiliarFit,1,FALSE,3,,TRUE,TRUE
54,54,mchoro,S95,retrieval,Bij het scrabble spel moet je steeds een mchoro verzinnen.,2,3.45002910124,333,4,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
54,54,anga,S59,retrieval,Ik wil het niet vertellen. Het is een anga.,1,2.56670008639,334,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
54,54,mchuma,S43,retrieval,Het is verboden om zomaar een mchuma te kopen.,3,4.31673490245,335,4,UnfamiliarFit,3,FALSE,1,,FALSE,TRUE
54,54,maziwa,S41,retrieval,Ik doe wat maziwa in mijn koffie. Ik hou niet van zwarte koffie.,4,5.1833999231,336,3,FamiliarFit,4,TRUE,1,1,TRUE,TRUE
54,54,tumbili,S13,context,Mijn tumbili houdt erg van winkelen.,4,4.61674422372,337,4,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
54,54,shukuru,S65,retrieval,Welke shukuru wil jij? Zowel de rode als de groene smaken lekker.,4,9.98350523129,338,4,FamiliarNoFit,3,FALSE,1,,TRUE,FALSE
54,54,mshangao,S77,context,"Het bezoek was onverwacht, maar ik vond het een fijne mshangao.",3,6.68341240695,339,3,FamiliarFit,3,FALSE,1,,TRUE,TRUE
54,54,ukumbi,S109,retrieval,In het ukumbi draait een toneelvoorstelling.,4,2.68339687149,340,4,FamiliarFit,4,TRUE,1,1,TRUE,TRUE
54,54,kidonda,S39,context,Mijn kidonda werd door iedereen met enthousiasme ontvangen.,3,4.45006072698,341,4,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
54,54,godoro,S87,context,Kleine kinderen springen graag op een godoro.,4,10.2501457836,342,4,UnfamiliarFit,4,TRUE,1,1,FALSE,TRUE
54,54,dhoruba,S76,context,De dhoruba heeft veel schade veroorzaakt. Talloze bomen vielen om.,3,2.26669853284,343,4,FamiliarFit,3,FALSE,1,,TRUE,TRUE
54,54,maliki,S38,context,Hij stuurde zijn zusje naar de supermarkt om maliki te halen.,6,2.88338200184,344,4,UnfamiliarNoFit,1,FALSE,3,,FALSE,FALSE
54,54,ufu,S34,context,Kijk eens naar haar ufu! Hoe kan zij zoveel eten?,1,3.40002935091,345,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
54,54,wazo,S107,context,Het mooie licht in de woonkamer komt van de wazo.,2,2.63335606318,346,3,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
54,54,kichwa,S28,retrieval,Ik heb een helm op mijn kichwa.,3,4.13339795343,347,4,FamiliarFit,3,FALSE,1,,TRUE,TRUE
54,54,kamba,S23,retrieval,Op de boot lag een kamba.,3,2.10005276506,348,4,UnfamiliarFit,3,FALSE,1,,FALSE,TRUE
54,54,tabibu,S10,retrieval,In het vliegtuig bevindt zich een tabibu.,6,4.31674211534,349,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
54,54,fumbo,S84,retrieval,Hij heeft de fumbo opgelost.,6,1.4166400807,350,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
54,54,chunga,S73,retrieval,"Een rijpe chunga is lekker, maar een onrijpe is vaak erg zuur.",4,4.25004646765,351,3,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
54,54,paka,S52,retrieval,De paka snort.,4,4.83340971598,352,4,FamiliarFit,4,TRUE,1,1,TRUE,TRUE
54,54,hewa,S75,retrieval,Tijdens een astmaaanval gaat het ademen heel zwaar. Men krijgt daardoor minder hewa naar binnen.,6,4.95008791403,353,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
54,54,ufu,S34,context,Ik heb de ufu in de hoek gezet. Hij past goed bij het interieur.,1,5.58341623533,354,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
54,54,wimbo,S16,context,Hij heeft een nieuw wimbo geschreven.,6,3.91668918383,355,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
54,54,kumbukumbu,S18,context,In de straat liep een kumbukumbu.,1,1.63337354057,356,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
54,54,maumiva,S40,context,Hij kan slecht tegen maumiva.,3,4.13336771477,357,4,UnfamiliarFit,3,FALSE,1,,FALSE,TRUE
54,54,flava,S83,context,Op dit festival spelen ze erg mooie flava.,3,4.65007082503,358,4,UnfamiliarFit,3,FALSE,1,,FALSE,TRUE
54,54,zamani,S54,retrieval,Ouderen zijn vaak meer geinteresseerd in het zamani dan jongeren.,3,3.63336632768,359,3,UnfamiliarFit,3,FALSE,1,,FALSE,TRUE
54,54,memo,S50,retrieval,"Nee, in de vakantie gaan de kinderen niet naar de memo.",2,2.80002180512,360,4,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
54,54,pamba,S98,retrieval,Ze draagt de trui niet graag omdat de pamba kriebelt op haar huid.,5,4.85008175533,361,4,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
54,54,adhama,S4,retrieval,De hond staat bij de adhama omdat hij met mij naar buiten wil.,3,4.95008541726,362,2,FamiliarNoFit,4,TRUE,1,1,TRUE,FALSE
54,54,nyanya,S51,context,In de kas groeit een nyanya.,5,3.98336679929,363,3,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
54,54,ramani,S108,retrieval,Wij hebben in de auto altijd een ramani liggen voor het geval dat het navigatie apparaat niet werkt.,6,3.66673204504,364,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
54,54,tofaa,S11,retrieval,Welke tofaa wil jij? Zowel de rode als de groene smaken lekker.,6,4.76671795216,365,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
54,54,mchezo,S89,context,Ze doen graag een mchezo waarbij een van de kinderen zijn vrienden moet vangen.,5,4.28338444313,366,4,FamiliarFit,5,TRUE,2,2,TRUE,TRUE
54,54,degaga,S64,context,Tijdens de uitverkoop heb ik deze nieuwe degaga gekocht.,6,2.86662285299,367,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
54,54,kiti,S32,retrieval,In de garage staat een oude kiti.,6,3.31672852182,368,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
54,54,kanisa,S24,retrieval,Zondag ochtend gaan wij met de hele familie naar de kanisa.,4,3.00098400458,369,3,FamiliarFit,4,TRUE,1,1,TRUE,TRUE
54,54,baskeli,S55,retrieval,De baskeli is een populair vervoersmiddel in Nederland.,5,5.21671875667,370,4,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
54,54,bibi,S67,retrieval,Dit is de bibi van het meisje. Ik denk dat zij de moeder is van haar moeder.,6,1.2999979471,371,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
54,54,nyanya,S51,context,De nyanya maakt veel herrie.,3,3.10004610701,372,4,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
54,54,hasira,S57,context,Zorg dat je hasira is bekoeld voordat je deze belangrijke beslissing neemt!,6,2.83339279343,373,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
54,54,panya,S53,retrieval,Zij keek door de panya naar het stromende water.,2,3.70005836892,374,4,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
54,54,barafu,S37,context,Wij mochten nog niet schaatsen op het barafu.,4,5.61674588824,375,4,FamiliarFit,4,TRUE,1,1,TRUE,TRUE
54,54,siri,S8,context,Naast het siri zijn er nog andere dieren.,1,3.95007709469,376,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
54,54,mshangao,S77,context,De mshangao klimt behendig in de palmboom.,5,3.03337570444,377,4,FamiliarNoFit,2,FALSE,2,,TRUE,FALSE
54,54,sauti,S6,context,Door de intercom klinkt een sauti.,3,4.15005972827,378,4,UnfamiliarFit,3,FALSE,1,,FALSE,TRUE
54,54,adhama,S4,retrieval,Hij zou alles doen om de adhama van zijn familie te redden.,3,3.53337459476,379,3,UnfamiliarFit,3,FALSE,1,,FALSE,TRUE
54,54,tumaini,S12,context,Geef de tumaini niet op! Ik weet dat je het kunt!,3,4.11675726241,380,4,FamiliarFit,3,FALSE,1,,TRUE,TRUE
54,54,tunda,S66,retrieval,"Zij vinden het tweede tunda het leukst, omdat deze een eigen tuin en meer woonruimte heeft.",1,4.13339323731,381,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
54,54,bamba,S47,retrieval,Dit bamba is een erfstuk. Het is gemaakt van porselein en heeft een randje uit goud.,1,4.08335464835,382,4,UnfamiliarFit,1,FALSE,3,,FALSE,TRUE
54,54,keja,S27,context,"Als er golven zijn, kun je hier prima op de keja surfen.",1,3.25006200311,383,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
54,54,wazo,S107,context,Het wazo voor zijn nieuwe boek kreeg hij tijdens het reizen.,6,2.4343163762,384,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
54,54,adhama,S4,retrieval,In de speeltuin staat een adhama.,4,2.96670530186,385,4,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
54,54,wivu,S56,retrieval,Bij de deur hangt een wivu.,1,9.98346916684,386,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
54,54,odare,S1,context,De odare was goed verpakt.,3,2.83338724506,387,4,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
54,54,jibini,S92,context,Zijn jibini heeft twee lekke banden.,5,2.41671581604,388,4,FamiliarNoFit,2,FALSE,2,,TRUE,FALSE
54,54,zamani,S54,retrieval,Hij en zijn broer hebben hun zamani verloren.,1,2.43338730054,389,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
54,54,kanisa,S24,retrieval,De kanisa uit de moestuin van je moeder was super lekker!,2,4.30007784372,390,4,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
54,54,ajabu,S58,context,De uitleg was duidelijk. Daardoor had niemand een ajabu.,1,2.26682503583,391,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
54,54,basila,S72,context,In Spanje is een ernstig ongeluk gebeurd met een basila.,2,3.83339445795,392,4,UnfamiliarFit,2,FALSE,2,,FALSE,TRUE
54,54,mkono,S48,context,In de keuken staat een mkono.,3,2.55004496959,393,4,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
54,54,wimbo,S16,context,Zij kon geen wimbo meenemen. Het paste niet meer in haar tas.,1,5.23341604113,394,4,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
54,54,kumbukumbu,S18,context,Na haar hersenbloeding heeft zij problemen met haar kumbukumbu.,6,2.08335520318,395,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
54,54,kaputula,S74,retrieval,"Kijk, hij draagt groene sokken onder de kaputula.",4,3.61671870119,396,4,FamiliarFit,4,TRUE,1,1,TRUE,TRUE
54,54,chunga,S73,retrieval,Deze muur werd gisteren geverfd. Wat vind je van de chunga?,3,4.81675154758,397,4,FamiliarNoFit,4,TRUE,1,1,TRUE,FALSE
54,54,maziwa,S41,retrieval,De maziwa rent naar de bal.,3,1.78338915925,398,4,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
54,54,keza,S14,context,Na een lange dag op school was het keza moe.,4,10.8835340274,399,4,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
54,54,moto,S21,retrieval,Ik onderneem veel samen met mijn moto en ik kan altijd op hem vertrouwen.,1,3.86672827214,400,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
55,55,maliki,S38,retrieval,De maliki brengt een bezoek aan het zuiden van het land.,6,9.19283299553,1,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
55,55,koti,S91,retrieval,Het is koud buiten. Denk aan je koti.,6,3.48375130179,2,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
55,55,wimbo,S16,context,We doen de pasta in een wimbo.,1,8.69282578264,3,1,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
55,55,baba,S104,context,De jongen lijkt op zijn baba.,6,3.00876116403,4,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
55,55,hewa,S75,context,Door de industrie is de hewa vervuild.,6,11.1764256137,5,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
55,55,meza,S44,retrieval,We vinden het gezellig om samen met veel vrienden te eten. Gelukkig is onze meza hiervoor nu groot genoeg.,5,10.3012602028,6,1,FamiliarFit,5,TRUE,2,2,TRUE,TRUE
55,55,kaputula,S74,retrieval,Deze stof is erg geschikt voor het maken van een kaputula.,4,14.4269356483,7,1,UnfamiliarFit,4,TRUE,1,1,FALSE,TRUE
55,55,flava,S83,context,Ik weet niets over flava. Wat is het verschil tussen jazz en rock?,6,5.23397448524,8,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
55,55,kanisa,S24,retrieval,Wanneer het meisje binnenkomt hinnikt het kanisa.,3,13.8184279896,9,1,FamiliarNoFit,4,TRUE,1,1,TRUE,FALSE
55,55,mkate,S25,context,Vers mkate is het lekkerst.,5,6.15910053048,10,1,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
55,55,duka,S78,context,Helemaal onder op de stapel met troep lag de duka.,2,11.8265158581,11,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
55,55,rangi,S2,retrieval,Geef de rangi niet op! Ik weet dat je het kunt!,2,9.60954215351,12,1,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
55,55,simu,S100,retrieval,Mijn nieuwe simu maakt hele mooie foto's.,6,10.5430090733,13,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
55,55,nyanya,S51,retrieval,Zondag ochtend gaan wij met de hele familie naar de nyanya.,2,10.6263529023,14,1,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
55,55,wakati,S62,context,Hij komt s'ochtends altijd te laat. Misschien moeten we hem een wakati cadeau geven.,6,8.06770711674,15,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
55,55,paka,S52,retrieval,De paka loopt door de tuin.,6,5.35899660939,16,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
55,55,baridi,S94,retrieval,Ze is moe en wil graag naar baridi.,2,7.64263433591,17,1,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
55,55,samaki,S5,context,Hij had zijn laptop voor zich staan op de samaki en was druk aan het werk.,3,9.10948556007,18,1,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
55,55,ufu,S34,context,Iedereen reageerde geschokt op zijn ufu omdat hij zo plotseling is overleden.,6,4.0838254281,19,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
55,55,ukumbi,S109,retrieval,Hij is erg handig. Hij kan alles repareren met een ukumbi.,2,12.4599237986,20,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
55,55,dhoruba,S76,retrieval,De dhoruba zit op zijn troon.,1,6.99261927206,21,1,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
55,55,godoro,S87,context,"De godoro in het hotel was niet fijn, ik heb slecht geslapen.",6,6.45912067109,22,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
55,55,jibini,S92,context,Hij was zo druk bezig met zijn opdracht dat hij niet niet in de gaten had dat de jibini voorbij liep.,3,13.1850674877,23,1,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
55,55,kioo,S30,retrieval,Ik kan mijn outfit bekijken in de kioo.,6,3.87550719097,24,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
55,55,pombe,S31,context,Bij de brouwerij maken ze pombe.,6,2.09189359989,25,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
55,55,keza,S14,context,We kunnen even niet bellen omdat mijn keza nog niet gerepareerd is.,1,18.5023799761,26,1,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
55,55,mchezo,S89,context,Wat een lekkere mchezo. Wat ben jij aan het bakken?,1,11.4431222047,27,1,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
55,55,chunga,S73,context,Er staat een chunga in haar keukenkastje.,6,8.7345029681,28,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
55,55,shukuru,S65,context,"Mijn hartelijke shukuru, je hebt me zeer geholpen.",3,7.45926881274,29,1,FamiliarFit,3,FALSE,1,,TRUE,TRUE
55,55,kijana,S29,context,In deze kijana koop ik graag mijn zomerkleding.,3,7.24262163012,30,1,FamiliarNoFit,4,TRUE,1,1,TRUE,FALSE
55,55,mbwa,S42,retrieval,De mbwa kan niet tegen warmte. Dan krimpt hij.,1,6.84252042774,31,1,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
55,55,bahari,S63,retrieval,Er zijn weer vluchtelingen gered op de bahari.,6,5.27573295442,32,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
55,55,wazo,S107,retrieval,Wat een goed wazo om dit te gaan doen.,6,2.58362735106,33,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
55,55,askari,S61,retrieval,De askari staakt.,6,5.22565497198,34,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
55,55,bahari,S63,retrieval,Ze hebben hout opgestapeld voor een bahari.,2,10.6513622097,35,2,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
55,55,basila,S72,retrieval,De chauffeur van de basila stopt alleen als er iemand bij de halte staat.,6,5.88406029088,36,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
55,55,kumbukumbu,S18,context,In de straat liep een kumbukumbu.,1,4.92559848951,37,1,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
55,55,dhoruba,S76,retrieval,Vanwege de dhoruba ging het evenement niet door.,6,5.23397670459,38,2,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
55,55,tumbili,S13,context,De tumbili klimt behendig in de palmboom.,6,5.2257495718,39,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
55,55,goti,S88,context,"Als ik 's avonds het huis uit ga, doe ik mijn goti aan.",2,8.94269747643,40,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
55,55,maumiva,S40,context,Zijn kleine zusje is verliefd op haar maumiva.,2,9.8096795868,41,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
55,55,pombe,S31,context,Jonge kinderen houden van pombe.,1,6.58416443391,42,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
55,55,harufu,S101,retrieval,Deze shampoo heeft een fijne harufu.,6,4.56733426583,43,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
55,55,fumbo,S84,retrieval,Hij heeft de fumbo opgelost.,5,6.62579834203,44,1,FamiliarFit,5,TRUE,2,2,TRUE,TRUE
55,55,ajabu,S58,retrieval,De uitleg was duidelijk. Daardoor had niemand een ajabu.,3,8.83453548159,45,1,FamiliarNoFit,4,TRUE,1,1,TRUE,FALSE
55,55,harufu,S101,retrieval,De jager draagt een harufu op zijn rug.,2,8.91778859465,46,2,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
55,55,mit,S82,context,Wil jij even de mit uit de kast pakken?,2,8.83455351381,47,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
55,55,tumbili,S13,context,Het is tumbili. De kinderen hebben vrij.,1,6.46746210043,48,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
55,55,kofia,S33,retrieval,Ik word iedere dag wakker door het ratelen van mijn kofia.,3,6.3091300201,49,1,FamiliarNoFit,4,TRUE,1,1,TRUE,FALSE
55,55,maji,S49,context,De maji speelt graag met auto's.,6,9.10122791122,50,1,FamiliarNoFit,1,FALSE,3,,TRUE,FALSE
55,55,kitanda,S26,retrieval,Op de kapstok was nog net genoeg ruimte voor het kitanda.,2,8.40108548439,51,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
55,55,moto,S21,retrieval,Ze hebben hout opgestapeld voor een moto.,6,5.18396474784,52,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
55,55,tofaa,S11,retrieval,Welke tofaa wil jij? Zowel de rode als de groene smaken lekker.,3,29.5121456737,53,1,FamiliarFit,3,FALSE,1,,TRUE,TRUE
55,55,tunda,S66,context,Het tunda geeft een mooi geluid.,1,3.57550147615,54,1,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
55,55,likizo,S35,retrieval,Ik heb de likizo met je spullen op de zolder gezet.,2,7.20088008349,55,1,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
55,55,mchoro,S95,context,Hij riep het mchoro na.,3,3.86713552298,56,1,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
55,55,kiti,S32,context,Tijdens de kiti was zij erg humeurig.,2,7.39247301686,57,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
55,55,maji,S49,context,Het maji is een uitvinding van afgelopen jaar.,1,4.13383544292,58,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
55,55,memo,S50,context,Het jonge kind en zijn memo zijn onafscheidelijk.,2,12.2015586499,59,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
55,55,kijana,S29,context,Het is een vervelende kijana.,3,7.75933167585,60,2,UnfamiliarFit,3,FALSE,1,,FALSE,TRUE
55,55,zamani,S54,context,Ouderen zijn vaak meer geinteresseerd in het zamani dan jongeren.,3,10.2012393409,61,1,UnfamiliarFit,3,FALSE,1,,FALSE,TRUE
55,55,jioni,S20,context,Zij bewaarde haar belangrijke papieren zorgvuldig in een jioni.,3,13.7934417079,62,1,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
